ID_Poliza,Fecha_Contratacion,Producto,Canal_Venta,Prima_Anual,Monto_Asegurado,Cliente_Edad,Cliente_Sexo,Cliente_Ingreso_Mensual,Siniestro_Reportado,Monto_Siniestro,Estado_Poliza,Región
POL01547,2023-04-25,Vida Premium,Agente,1140.32,182451.19999999998,67,Femenino,3106.47,No,0.0,Activa,Santander
POL01548,2022-12-07,Vida Plus,Agente,855.66,68452.8,40,Masculino,2634.3,No,0.0,Vencida,Valle del Cauca
POL01549,2023-10-06,Vida Premium,Call Center,854.61,99989.37,43,Femenino,3061.39,No,0.0,Cancelada,Bogotá
POL01550,2024-12-07,Vida Plus,Agente,828.82,121007.72,54,Femenino,2657.8,No,0.0,Activa,Cundinamarca
POL01551,2025-03-10,Vida Plus,Broker,820.79,119014.54999999999,58,Masculino,2856.59,No,0.0,Cancelada,Bogotá
POL01552,2022-10-11,Protección Familiar,Broker,1224.67,137163.04,54,Masculino,3117.65,No,0.0,Activa,Antioquia
POL01553,2024-01-05,Vida Premium,Digital,835.96,130409.76000000001,41,Femenino,4067.5,No,0.0,Vencida,Santander
POL01554,2024-02-22,Vida Básico,Call Center,1385.72,115014.76000000001,70,Masculino,5750.69,No,0.0,Cancelada,Atlántico
POL01555,2022-06-26,Protección Familiar,Broker,433.85,26464.850000000002,28,Masculino,3096.41,No,0.0,Activa,Valle del Cauca
POL01556,2024-07-03,Vida Plus,Agente,1624.27,272877.36,46,Masculino,5354.31,No,0.0,Vencida,Bogotá
POL01557,2024-08-07,Vida Premium,Broker,1220.78,80571.48,35,Femenino,2386.92,No,0.0,Activa,Valle del Cauca
POL01558,2022-09-13,Protección Familiar,Digital,456.92,24673.68,62,Masculino,2183.16,No,0.0,Activa,Valle del Cauca
POL01559,2023-08-29,Protección Familiar,Digital,919.41,24824.07,66,Femenino,6713.57,No,0.0,Cancelada,Bogotá
POL01560,2022-09-10,Vida Básico,Broker,399.04,17956.8,64,Masculino,3211.61,No,0.0,Activa,Cundinamarca
POL01561,2022-12-28,Protección Familiar,Digital,861.38,31871.06,54,Femenino,5843.96,No,0.0,Cancelada,Santander
POL01562,2023-01-15,Vida Básico,Call Center,1060.89,115637.01000000001,63,Masculino,3423.11,No,0.0,Cancelada,Santander
POL01563,2024-10-04,Vida Premium,Digital,1044.92,193310.2,70,Masculino,1327.04,No,0.0,Cancelada,Valle del Cauca
POL01564,2023-06-23,Vida Plus,Broker,1220.06,64663.18,29,Masculino,2850.65,No,0.0,Vencida,Santander
POL01565,2024-10-17,Vida Premium,Agente,1035.26,127336.98,60,Femenino,4107.92,No,0.0,Activa,Valle del Cauca
POL01566,2025-01-27,Vida Plus,Broker,1113.16,70129.08,25,Femenino,5172.15,Sí,57435.25,Activa,Santander
POL01567,2024-11-04,Vida Premium,Agente,860.98,107622.5,71,Masculino,2832.66,No,0.0,Activa,Bogotá
POL01568,2023-04-18,Vida Básico,Broker,714.86,90072.36,27,Masculino,3309.51,No,0.0,Activa,Bogotá
POL01569,2022-09-28,Vida Básico,Agente,1287.49,140336.41,25,Femenino,2609.62,No,0.0,Cancelada,Cundinamarca
POL01570,2023-01-20,Protección Familiar,Broker,823.14,153927.18,33,Femenino,6022.92,No,0.0,Activa,Atlántico
POL01571,2025-04-08,Vida Premium,Broker,965.56,39587.96,31,Femenino,1801.68,No,0.0,Vencida,Valle del Cauca
POL01572,2022-09-27,Vida Premium,Agente,895.46,31341.100000000002,24,Masculino,2938.93,No,0.0,Activa,Antioquia
POL01573,2023-05-30,Vida Plus,Call Center,200.0,11400.0,37,Masculino,2439.01,No,0.0,Cancelada,Santander
POL01574,2025-03-02,Protección Familiar,Broker,1064.76,45784.68,29,Masculino,3550.82,Sí,30216.79,Cancelada,Bogotá
POL01575,2023-01-25,Vida Básico,Agente,1526.8,151153.19999999998,51,Femenino,3664.97,No,0.0,Cancelada,Atlántico
POL01576,2024-07-29,Vida Básico,Broker,1038.75,111146.25,65,Femenino,4652.37,No,0.0,Activa,Santander
POL01577,2022-08-25,Vida Básico,Call Center,683.81,74535.29,19,Masculino,4068.72,No,0.0,Activa,Cundinamarca
POL01578,2023-12-17,Vida Premium,Broker,878.24,118562.4,20,Masculino,5789.37,No,0.0,Cancelada,Atlántico
POL01579,2022-08-12,Protección Familiar,Call Center,678.2,85453.20000000001,53,Masculino,1430.59,No,0.0,Activa,Santander
POL01580,2023-06-14,Protección Familiar,Call Center,958.97,162065.93,61,Femenino,2814.35,No,0.0,Activa,Cundinamarca
POL01581,2024-01-09,Vida Plus,Digital,668.23,34747.96,53,Femenino,3080.67,No,0.0,Activa,Santander
POL01582,2025-03-26,Vida Básico,Call Center,1351.66,128407.70000000001,71,Masculino,1525.29,No,0.0,Activa,Antioquia
POL01583,2024-06-11,Vida Premium,Digital,1319.08,88378.36,24,Femenino,6034.82,No,0.0,Activa,Cundinamarca
POL01584,2024-01-18,Vida Premium,Agente,1028.46,94618.32,37,Femenino,4145.16,Sí,21294.19,Activa,Atlántico
POL01585,2023-06-12,Vida Plus,Call Center,649.72,30536.84,20,Femenino,4118.35,No,0.0,Cancelada,Atlántico
POL01586,2022-09-21,Vida Premium,Digital,349.68,43710.0,54,Masculino,3686.36,No,0.0,Activa,Santander
POL01587,2025-05-22,Vida Premium,Broker,336.98,58297.54,25,Femenino,4256.18,No,0.0,Cancelada,Antioquia
POL01588,2024-04-19,Vida Premium,Digital,972.19,63192.350000000006,25,Masculino,3660.85,No,0.0,Activa,Antioquia
POL01589,2023-12-17,Vida Básico,Digital,1130.65,149245.80000000002,72,Femenino,3559.17,No,0.0,Activa,Atlántico
POL01590,2022-11-17,Vida Básico,Digital,939.5,154078.0,63,Femenino,5077.15,No,0.0,Activa,Antioquia
POL01591,2023-06-15,Vida Premium,Call Center,688.55,42001.549999999996,34,Masculino,3059.52,No,0.0,Activa,Atlántico
POL01592,2023-05-08,Protección Familiar,Broker,891.65,139097.4,68,Femenino,2666.04,No,0.0,Activa,Atlántico
POL01593,2023-07-19,Vida Básico,Agente,569.32,52946.76,59,Femenino,3023.37,No,0.0,Activa,Bogotá
POL01594,2025-04-05,Vida Premium,Digital,1166.75,25668.5,39,Masculino,3721.48,No,0.0,Vencida,Antioquia
POL01595,2024-03-18,Vida Premium,Digital,937.22,134959.68,36,Masculino,3592.38,Sí,81899.35,Cancelada,Atlántico
POL01596,2023-05-09,Vida Plus,Broker,282.06,9872.1,25,Masculino,3315.81,No,0.0,Activa,Santander
POL01597,2024-11-04,Protección Familiar,Agente,1650.49,120485.77,74,Masculino,3200.76,No,0.0,Cancelada,Cundinamarca
POL01598,2023-08-01,Vida Básico,Call Center,774.81,123969.59999999999,25,Femenino,2673.69,No,0.0,Activa,Bogotá
POL01599,2023-08-27,Vida Básico,Call Center,735.54,16917.42,53,Femenino,4163.78,Sí,7213.98,Activa,Cundinamarca
POL01600,2022-10-06,Vida Plus,Broker,200.0,12200.0,46,Femenino,3669.86,No,0.0,Activa,Atlántico
POL01601,2023-01-18,Protección Familiar,Agente,758.62,55379.26,65,Femenino,1472.98,No,0.0,Vencida,Bogotá
POL01602,2023-03-12,Protección Familiar,Digital,1158.49,90362.22,38,Masculino,3205.2,Sí,29574.05,Activa,Bogotá
POL01603,2023-08-26,Protección Familiar,Digital,803.91,140684.25,43,Masculino,1006.63,Sí,129902.22,Activa,Antioquia
POL01604,2024-03-18,Protección Familiar,Call Center,1008.19,76622.44,23,Femenino,5472.05,No,0.0,Activa,Cundinamarca
POL01605,2024-06-23,Protección Familiar,Broker,540.19,98314.58000000002,41,Femenino,4917.63,No,0.0,Activa,Atlántico
POL01606,2022-08-18,Vida Plus,Call Center,1013.13,139811.94,38,Femenino,6368.92,No,0.0,Activa,Antioquia
POL01607,2023-07-31,Protección Familiar,Agente,711.03,20619.87,56,Femenino,1000.0,No,0.0,Activa,Atlántico
POL01608,2024-04-03,Protección Familiar,Call Center,1386.79,169188.38,73,Masculino,3163.87,No,0.0,Activa,Valle del Cauca
POL01609,2022-12-05,Vida Plus,Digital,717.03,58079.43,29,Masculino,2641.92,No,0.0,Activa,Santander
POL01610,2024-07-26,Vida Plus,Digital,1235.94,111234.6,63,Masculino,3000.13,No,0.0,Vencida,Santander
POL01611,2023-04-02,Protección Familiar,Digital,959.6,22070.8,59,Femenino,2318.01,No,0.0,Cancelada,Atlántico
POL01612,2025-03-05,Protección Familiar,Agente,336.83,29304.21,51,Femenino,1769.53,No,0.0,Cancelada,Atlántico
POL01613,2023-11-23,Vida Plus,Agente,836.23,127106.96,40,Femenino,4913.05,No,0.0,Activa,Santander
POL01614,2023-06-13,Vida Plus,Call Center,647.29,77674.79999999999,35,Masculino,3229.88,No,0.0,Cancelada,Santander
POL01615,2023-01-29,Vida Plus,Digital,472.9,90796.79999999999,37,Femenino,6103.92,No,0.0,Activa,Santander
POL01616,2025-04-06,Vida Premium,Call Center,1295.18,169668.58000000002,71,Femenino,1960.23,No,0.0,Activa,Valle del Cauca
POL01617,2022-12-06,Vida Premium,Agente,655.19,46518.490000000005,25,Masculino,3168.42,No,0.0,Activa,Atlántico
POL01618,2023-11-03,Vida Plus,Digital,1218.18,235108.74000000002,27,Masculino,3723.22,No,0.0,Activa,Cundinamarca
POL01619,2024-09-22,Vida Premium,Broker,1140.64,46766.240000000005,50,Femenino,5418.25,Sí,16911.97,Activa,Antioquia
POL01620,2025-03-13,Vida Básico,Agente,1202.25,220011.75,36,Femenino,2129.19,No,0.0,Activa,Cundinamarca
POL01621,2022-08-09,Vida Básico,Agente,740.59,122937.94,40,Femenino,2603.15,No,0.0,Activa,Cundinamarca
POL01622,2023-05-30,Vida Plus,Broker,890.88,43653.12,29,Femenino,4548.35,No,0.0,Activa,Antioquia
POL01623,2023-09-19,Vida Premium,Broker,691.66,31124.699999999997,22,Femenino,2223.62,No,0.0,Activa,Cundinamarca
POL01624,2023-04-16,Vida Plus,Agente,1744.4,237238.40000000002,57,Femenino,4340.84,No,0.0,Cancelada,Cundinamarca
POL01625,2024-11-02,Vida Plus,Digital,1019.89,31616.59,29,Femenino,3787.39,No,0.0,Activa,Bogotá
POL01626,2022-11-18,Vida Premium,Digital,410.14,79157.02,35,Masculino,5144.05,No,0.0,Vencida,Santander
POL01627,2023-09-20,Vida Plus,Call Center,1183.2,230724.0,19,Femenino,3002.46,No,0.0,Activa,Bogotá
POL01628,2025-02-24,Vida Básico,Broker,1034.59,37245.24,40,Femenino,5254.64,No,0.0,Activa,Cundinamarca
POL01629,2024-07-16,Vida Básico,Call Center,531.68,77093.59999999999,49,Masculino,3662.09,No,0.0,Activa,Cundinamarca
POL01630,2024-04-20,Vida Plus,Call Center,1142.73,151983.09,28,Masculino,3800.35,No,0.0,Activa,Bogotá
POL01631,2024-12-06,Vida Plus,Broker,760.01,35720.47,70,Femenino,4551.05,No,0.0,Activa,Bogotá
POL01632,2022-11-19,Vida Plus,Agente,989.17,27696.76,73,Femenino,3727.19,No,0.0,Activa,Valle del Cauca
POL01633,2022-08-14,Vida Premium,Agente,460.62,13818.6,49,Femenino,4591.77,No,0.0,Activa,Valle del Cauca
POL01634,2024-05-19,Vida Premium,Broker,1385.95,194033.0,53,Masculino,3304.13,No,0.0,Vencida,Cundinamarca
POL01635,2024-02-20,Vida Plus,Digital,941.59,80976.74,28,Femenino,3877.46,No,0.0,Cancelada,Valle del Cauca
POL01636,2024-04-15,Protección Familiar,Digital,297.76,47939.36,40,Masculino,3064.26,No,0.0,Activa,Cundinamarca
POL01637,2025-01-26,Vida Plus,Broker,842.25,139813.5,62,Masculino,4903.27,No,0.0,Activa,Bogotá
POL01638,2023-09-02,Protección Familiar,Agente,791.51,145637.84,30,Femenino,3151.96,No,0.0,Activa,Bogotá
POL01639,2024-01-25,Vida Plus,Agente,1031.17,205202.83000000002,21,Femenino,3978.13,No,0.0,Activa,Atlántico
POL01640,2023-02-15,Vida Básico,Broker,748.49,17215.27,59,Femenino,3429.48,No,0.0,Cancelada,Valle del Cauca
POL01641,2025-05-20,Vida Básico,Digital,942.43,180004.13,54,Femenino,1000.0,No,0.0,Activa,Valle del Cauca
POL01642,2024-05-03,Vida Premium,Digital,783.79,29784.019999999997,69,Masculino,4867.47,No,0.0,Activa,Valle del Cauca
POL01643,2023-05-04,Vida Premium,Digital,200.0,36800.0,22,Femenino,2746.53,No,0.0,Activa,Bogotá
POL01644,2024-03-21,Vida Básico,Broker,632.14,28446.3,31,Femenino,3309.24,No,0.0,Cancelada,Cundinamarca
POL01645,2022-12-03,Vida Básico,Call Center,590.41,28930.09,70,Femenino,4981.7,Sí,23314.09,Activa,Santander
POL01646,2024-05-29,Protección Familiar,Broker,723.03,127976.31,68,Masculino,4214.59,No,0.0,Activa,Antioquia
POL01647,2023-02-16,Vida Básico,Agente,413.12,11980.48,55,Femenino,2464.36,No,0.0,Activa,Valle del Cauca
POL01648,2022-12-20,Vida Plus,Broker,573.2,82540.8,71,Femenino,2323.51,No,0.0,Cancelada,Santander
POL01649,2023-12-05,Protección Familiar,Agente,387.21,46465.2,21,Masculino,2292.98,No,0.0,Activa,Valle del Cauca
POL01650,2025-05-01,Vida Plus,Broker,1306.98,219572.64,51,Masculino,3146.91,Sí,191578.14,Activa,Atlántico
POL01651,2024-07-17,Vida Básico,Agente,1399.59,158153.66999999998,35,Femenino,3853.21,No,0.0,Activa,Cundinamarca
POL01652,2023-11-15,Vida Premium,Broker,666.79,89349.86,74,Masculino,4875.24,No,0.0,Activa,Antioquia
POL01653,2022-11-19,Vida Premium,Call Center,890.19,169136.1,21,Masculino,2164.84,No,0.0,Activa,Bogotá
POL01654,2023-05-12,Vida Básico,Digital,1124.98,67498.8,67,Masculino,2491.27,No,0.0,Activa,Santander
POL01655,2023-04-21,Protección Familiar,Broker,608.92,40797.64,29,Masculino,2589.84,No,0.0,Vencida,Valle del Cauca
POL01656,2022-09-06,Protección Familiar,Broker,588.06,71743.31999999999,18,Masculino,2954.25,No,0.0,Activa,Valle del Cauca
POL01657,2023-06-05,Vida Básico,Broker,1139.09,101379.01,65,Femenino,5655.59,No,0.0,Activa,Antioquia
POL01658,2023-04-25,Protección Familiar,Broker,1200.01,222001.85,43,Masculino,5521.22,No,0.0,Activa,Cundinamarca
POL01659,2024-11-06,Protección Familiar,Call Center,779.94,107631.72,39,Masculino,3252.58,No,0.0,Activa,Antioquia
POL01660,2023-11-18,Vida Plus,Broker,900.69,24318.63,21,Masculino,3208.33,No,0.0,Vencida,Santander
POL01661,2025-01-05,Vida Premium,Broker,791.79,49882.77,41,Femenino,3848.89,Sí,27798.14,Vencida,Bogotá
POL01662,2024-04-29,Protección Familiar,Call Center,1001.39,85118.15,64,Masculino,3432.9,No,0.0,Activa,Antioquia
POL01663,2023-04-01,Vida Plus,Agente,1244.78,143149.69999999998,51,Masculino,3371.99,No,0.0,Activa,Antioquia
POL01664,2024-04-05,Vida Plus,Digital,1010.62,104093.86,43,Masculino,5105.63,No,0.0,Activa,Atlántico
POL01665,2022-11-20,Vida Básico,Broker,873.25,169410.5,32,Femenino,4332.08,No,0.0,Activa,Atlántico
POL01666,2022-09-11,Protección Familiar,Agente,871.55,96742.04999999999,47,Femenino,3966.05,No,0.0,Vencida,Bogotá
POL01667,2023-04-16,Protección Familiar,Call Center,1023.42,39913.38,39,Masculino,4449.24,No,0.0,Activa,Atlántico
POL01668,2023-10-03,Protección Familiar,Call Center,889.64,122770.31999999999,67,Femenino,2581.03,No,0.0,Activa,Cundinamarca
POL01669,2024-07-21,Vida Premium,Broker,1026.05,33859.65,72,Masculino,3123.51,No,0.0,Cancelada,Cundinamarca
POL01670,2024-09-15,Vida Básico,Agente,925.25,92525.0,71,Femenino,2720.21,No,0.0,Cancelada,Antioquia
POL01671,2024-10-28,Vida Básico,Broker,408.09,70599.56999999999,45,Femenino,2474.51,No,0.0,Activa,Santander
POL01672,2022-07-07,Vida Plus,Broker,870.6,87930.6,34,Masculino,4875.41,No,0.0,Activa,Cundinamarca
POL01673,2022-10-30,Vida Plus,Broker,1022.62,110442.96,47,Femenino,2117.53,No,0.0,Activa,Bogotá
POL01674,2024-11-19,Protección Familiar,Call Center,686.41,107766.37,53,Femenino,4683.65,No,0.0,Vencida,Santander
POL01675,2022-12-27,Vida Premium,Agente,698.66,55892.799999999996,62,Femenino,3264.57,No,0.0,Activa,Bogotá
POL01676,2024-09-04,Vida Plus,Digital,881.64,161340.12,19,Femenino,1904.98,No,0.0,Activa,Atlántico
POL01677,2024-11-13,Vida Plus,Broker,800.74,79273.26,22,Masculino,1543.18,No,0.0,Activa,Bogotá
POL01678,2022-06-14,Protección Familiar,Broker,747.24,103866.36,44,Femenino,3834.02,No,0.0,Activa,Santander
POL01679,2025-01-13,Vida Premium,Call Center,1096.09,74534.12,56,Masculino,5034.35,No,0.0,Vencida,Atlántico
POL01680,2025-03-10,Vida Plus,Call Center,567.62,87413.48,66,Femenino,3382.6,No,0.0,Activa,Valle del Cauca
POL01681,2023-01-02,Vida Premium,Broker,881.06,19383.32,57,Masculino,3000.05,No,0.0,Activa,Bogotá
POL01682,2024-02-06,Vida Plus,Agente,946.41,43534.86,53,Femenino,2336.87,No,0.0,Cancelada,Antioquia
POL01683,2023-01-02,Vida Premium,Call Center,1180.95,112190.25,73,Masculino,3308.1,No,0.0,Activa,Cundinamarca
POL01684,2023-09-28,Protección Familiar,Digital,906.35,101511.2,66,Masculino,4575.54,No,0.0,Activa,Valle del Cauca
POL01685,2024-06-08,Protección Familiar,Agente,430.31,45612.86,24,Femenino,4816.76,No,0.0,Cancelada,Santander
POL01686,2023-11-12,Protección Familiar,Digital,1068.32,28844.64,33,Masculino,3513.05,Sí,15797.44,Activa,Santander
POL01687,2024-08-17,Vida Plus,Agente,1053.97,65346.14,71,Masculino,3125.72,No,0.0,Cancelada,Antioquia
POL01688,2024-03-23,Vida Premium,Broker,1081.38,86510.40000000001,38,Femenino,1523.76,No,0.0,Activa,Antioquia
POL01689,2024-08-15,Vida Básico,Call Center,1157.35,158556.94999999998,46,Femenino,4164.75,No,0.0,Activa,Antioquia
POL01690,2022-10-17,Vida Premium,Broker,712.11,101831.73,62,Masculino,3632.64,No,0.0,Cancelada,Antioquia
POL01691,2024-11-15,Vida Básico,Agente,784.39,103539.48,58,Femenino,5528.03,No,0.0,Activa,Valle del Cauca
POL01692,2023-11-21,Vida Premium,Broker,922.18,142937.9,62,Femenino,1454.16,No,0.0,Activa,Antioquia
POL01693,2024-03-22,Vida Premium,Agente,828.63,165726.0,69,Masculino,5688.19,No,0.0,Activa,Atlántico
POL01694,2024-01-23,Vida Plus,Digital,342.2,63307.0,23,Masculino,4457.41,No,0.0,Activa,Antioquia
POL01695,2024-08-24,Protección Familiar,Digital,1269.17,185298.82,40,Masculino,4128.53,Sí,174055.35,Activa,Cundinamarca
POL01696,2024-07-11,Vida Plus,Agente,1067.5,77927.5,73,Femenino,3554.59,No,0.0,Activa,Bogotá
POL01697,2023-09-23,Protección Familiar,Digital,770.66,26202.44,34,Masculino,3537.11,No,0.0,Vencida,Bogotá
POL01698,2023-07-10,Protección Familiar,Digital,1106.24,66374.4,53,Femenino,2548.46,No,0.0,Activa,Antioquia
POL01699,2024-10-27,Vida Premium,Digital,358.84,42343.119999999995,35,Masculino,3889.35,No,0.0,Vencida,Antioquia
POL01700,2024-10-06,Vida Premium,Agente,855.74,100121.58,34,Masculino,3408.33,No,0.0,Cancelada,Santander
POL01701,2025-05-17,Vida Básico,Agente,1479.58,208620.78,41,Femenino,3680.35,No,0.0,Cancelada,Valle del Cauca
POL01702,2025-04-13,Protección Familiar,Broker,1015.85,172694.5,74,Femenino,2488.64,No,0.0,Activa,Santander
POL01703,2022-06-16,Protección Familiar,Agente,1051.34,194497.9,47,Femenino,2766.97,No,0.0,Activa,Valle del Cauca
POL01704,2024-08-30,Vida Básico,Call Center,270.04,27814.120000000003,34,Masculino,3712.86,No,0.0,Activa,Valle del Cauca
POL01705,2025-02-19,Vida Plus,Agente,735.96,61820.64,44,Masculino,4787.9,No,0.0,Vencida,Santander
POL01706,2023-10-24,Vida Premium,Agente,679.59,120967.02,18,Masculino,4207.01,No,0.0,Vencida,Valle del Cauca
POL01707,2023-03-20,Vida Premium,Digital,1558.87,124709.59999999999,27,Femenino,3697.15,No,0.0,Activa,Valle del Cauca
POL01708,2023-05-22,Vida Básico,Agente,1291.03,232385.4,35,Masculino,4666.51,No,0.0,Activa,Valle del Cauca
POL01709,2023-12-02,Vida Plus,Broker,959.64,58538.04,66,Femenino,4768.42,No,0.0,Activa,Atlántico
POL01710,2023-10-16,Vida Plus,Broker,1072.7,119069.70000000001,71,Femenino,3759.56,No,0.0,Activa,Antioquia
POL01711,2024-02-13,Vida Premium,Agente,633.67,38653.869999999995,53,Masculino,3389.95,No,0.0,Activa,Santander
POL01712,2022-11-22,Vida Premium,Call Center,1063.88,190434.52000000002,26,Femenino,3042.8,No,0.0,Cancelada,Cundinamarca
POL01713,2024-01-25,Vida Plus,Digital,812.47,81247.0,68,Femenino,4411.42,No,0.0,Vencida,Atlántico
POL01714,2023-02-09,Protección Familiar,Digital,801.57,82561.71,37,Femenino,4365.31,No,0.0,Activa,Santander
POL01715,2024-11-11,Vida Básico,Agente,981.33,150143.49000000002,19,Masculino,5841.02,Sí,44693.05,Activa,Atlántico
POL01716,2024-10-25,Protección Familiar,Digital,826.59,23144.52,37,Femenino,3071.47,No,0.0,Activa,Valle del Cauca
POL01717,2023-05-25,Protección Familiar,Digital,533.68,21880.879999999997,32,Femenino,1611.86,No,0.0,Activa,Cundinamarca
POL01718,2023-05-23,Vida Básico,Digital,1378.49,153012.39,74,Masculino,3602.15,No,0.0,Activa,Santander
POL01719,2023-08-26,Vida Premium,Call Center,446.43,36607.26,19,Femenino,6011.84,No,0.0,Cancelada,Cundinamarca
POL01720,2024-01-14,Vida Básico,Digital,566.87,22107.93,34,Masculino,4434.84,No,0.0,Activa,Cundinamarca
POL01721,2023-09-12,Vida Premium,Call Center,1212.15,144245.85,48,Masculino,3075.02,No,0.0,Activa,Cundinamarca
POL01722,2024-10-31,Vida Premium,Digital,955.71,137622.24,56,Femenino,2950.84,No,0.0,Activa,Antioquia
POL01723,2024-03-27,Vida Básico,Agente,630.73,102178.26000000001,55,Masculino,5427.86,Sí,84180.23,Activa,Valle del Cauca
POL01724,2022-11-16,Vida Básico,Agente,837.46,32660.940000000002,54,Masculino,1719.13,No,0.0,Activa,Cundinamarca
POL01725,2023-03-25,Vida Básico,Call Center,1005.52,179988.08,39,Femenino,2592.22,No,0.0,Activa,Santander
POL01726,2024-12-24,Vida Básico,Call Center,873.23,130111.27,29,Femenino,1677.86,No,0.0,Vencida,Cundinamarca
POL01727,2024-08-11,Vida Premium,Broker,937.88,123800.16,30,Femenino,2233.89,No,0.0,Vencida,Cundinamarca
POL01728,2024-06-11,Protección Familiar,Agente,1180.21,164049.19,56,Femenino,2308.93,Sí,125929.59,Activa,Cundinamarca
POL01729,2025-01-08,Protección Familiar,Agente,1111.03,43330.17,49,Femenino,2331.05,No,0.0,Activa,Atlántico
POL01730,2022-08-29,Vida Premium,Agente,1206.33,183362.15999999997,36,Femenino,3230.74,No,0.0,Vencida,Atlántico
POL01731,2024-10-16,Protección Familiar,Broker,632.15,21493.1,21,Masculino,2135.39,Sí,13344.28,Activa,Bogotá
POL01732,2025-01-11,Vida Premium,Broker,788.97,116767.56,57,Masculino,3768.11,No,0.0,Vencida,Valle del Cauca
POL01733,2024-02-05,Protección Familiar,Digital,586.44,18179.640000000003,30,Femenino,5173.55,No,0.0,Activa,Santander
POL01734,2024-01-19,Protección Familiar,Agente,517.5,93150.0,57,Femenino,4275.48,Sí,92527.97,Activa,Santander
POL01735,2024-09-08,Vida Básico,Broker,625.16,122531.36,30,Masculino,1434.59,No,0.0,Activa,Atlántico
POL01736,2025-03-10,Protección Familiar,Agente,1224.81,45317.97,60,Femenino,3301.99,No,0.0,Activa,Atlántico
POL01737,2024-04-11,Vida Premium,Broker,1170.16,134568.40000000002,60,Masculino,2785.36,No,0.0,Vencida,Santander
